"edge_id","source","target","relationship_type","relationship_label","weight","source_table","source_row_id","instrument","article","domestic_norm","domestic_article","anchoring_level","gap_type","confidence_level","review_status","notes"
"E_e16321f6","MEX_PROV_RISS2025_ART069_001","IHR-OBL-027","partially_anchors_obligation","anchors (regulatory)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_027_002","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 69","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 69","2","procedural gap","medium","preliminary_ai_assisted",""
"E_6cdab480","MEX_PROV_RISS2025_ART069_001","IHR-OBL-028","partially_anchors_obligation","anchors (regulatory)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_028_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 69","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 69","2","rights safeguard gap","medium","preliminary_ai_assisted",""
"E_0245351f","IHR-OBL-028","GAP_RIGHTS_SAFEGUARD_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_028_001","","","","","","rights safeguard gap","","",""
"E_5d70f38f","MEX_PROV_RISS2025_ART070_001","IHR-OBL-028","partially_anchors_obligation","anchors (regulatory)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_028_002","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 70","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 70","2","procedural gap","medium","preliminary_ai_assisted",""
"E_2179dc0e","IHR-OBL-028","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_028_002","","","","","","procedural gap","","",""
"E_e9abcadf","MEX_PROV_CPEUM_ART014_001","IHR-OBL-029","indirectly_anchors_obligation","anchors (contextual constitutional)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_029_001","Constitución Política de los Estados Unidos Mexicanos","Art. 14, párrafos 1-2","Constitución Política de los Estados Unidos Mexicanos","Art. 14, párrafos 1-2","2","rights safeguard gap","medium","preliminary_ai_assisted",""
"E_d61cefd2","IHR-OBL-029","GAP_RIGHTS_SAFEGUARD_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_029_001","","","","","","rights safeguard gap","","",""
"E_1ece04cd","MEX_PROV_LGS_ART139_001","IHR-OBL-029","indirectly_anchors_obligation","anchors (indirect statutory)","1.2","mexico_ihr2005_mapping","MEX_MAP_IHR2005_029_002","Ley General de Salud","Art. 139, fracciones I-VIII","Ley General de Salud","Art. 139, fracciones I-VIII","2","rights safeguard gap","medium","preliminary_ai_assisted",""
"E_2e7a661e","MEX_PROV_LGS_ART139_001","IHR-OBL-030","indirectly_anchors_obligation","anchors (indirect statutory)","1.2","mexico_ihr2005_mapping","MEX_MAP_IHR2005_030_001","Ley General de Salud","Art. 139, fracciones I-VIII","Ley General de Salud","Art. 139, fracciones I-VIII","2","partial regulatory gap","medium","preliminary_ai_assisted",""
"E_33236bf1","IHR-OBL-030","GAP_PARTIAL_REGULATORY_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_030_001","","","","","","partial regulatory gap","","",""
"E_1ec9915b","MEX_PROV_RISS2025_ART068_001","IHR-OBL-030","partially_anchors_obligation","anchors (regulatory)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_030_002","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 68","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 68","2","procedural gap","medium","preliminary_ai_assisted",""
"E_4144bd8a","IHR-OBL-030","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_030_002","","","","","","procedural gap","","",""
"E_3a838ca1","MEX_PROV_CPEUM_ART001_001","IHR-OBL-031","indirectly_anchors_obligation","anchors (contextual constitutional)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_031_001","Constitución Política de los Estados Unidos Mexicanos","Art. 1o.","Constitución Política de los Estados Unidos Mexicanos","Art. 1o.","2","rights safeguard gap","high","preliminary_ai_assisted",""
"E_76d5ff8c","IHR-OBL-031","GAP_RIGHTS_SAFEGUARD_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_031_001","","","","","","rights safeguard gap","","",""
"E_26b59d3d","MEX_PROV_RISS2025_ART069_001","IHR-OBL-031","partially_anchors_obligation","anchors (regulatory)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_031_002","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 69","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 69","2","rights safeguard gap","medium","preliminary_ai_assisted",""
"E_8abb0c4d","MEX_PROV_RISS2025_ART009_001","IHR-OBL-032","partially_anchors_obligation","anchors (regulatory)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_032_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 9","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 9","2","regulatory gap","medium","preliminary_ai_assisted",""
"E_cf201cc2","IHR-OBL-032","GAP_REGULATORY_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_032_001","","","","","","regulatory gap","","",""
"E_e879f851","MEX_PROV_RISI_ART003_001","IHR-OBL-033","partially_anchors_obligation","anchors (regulatory)","0.6","mexico_ihr2005_mapping","MEX_MAP_IHR2005_033_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 3o.","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Artículo 3o.","1","regulatory gap","low","requires_human_review",""
"E_afddd764","IHR-OBL-033","GAP_REGULATORY_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_033_001","","","","","","regulatory gap","","",""
"E_b72de34d","MEX_PROV_RISS2025_ART009_001","IHR-OBL-034","partially_anchors_obligation","anchors (regulatory)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_034_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 9","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 9","2","procedural gap","medium","preliminary_ai_assisted",""
"E_47a6ca35","IHR-OBL-034","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_034_001","","","","","","procedural gap","","",""
"E_d842348e","MEX_PROV_RISS2025_ART009_001","IHR-OBL-035","partially_anchors_obligation","anchors (regulatory)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_035_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 9","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 9","2","procedural gap","medium","preliminary_ai_assisted",""
"E_b39e0932","IHR-OBL-035","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_035_001","","","","","","procedural gap","","",""
"E_e99aa783","MEX_PROV_RISS2025_ART044_001","IHR-OBL-036","partially_anchors_obligation","anchors (regulatory)","0.6","mexico_ihr2005_mapping","MEX_MAP_IHR2005_036_001","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 44","Reglamento de la Ley General de Salud en Materia de Sanidad Internacional","Art. 44","1","regulatory gap","low","requires_human_review",""
"E_ad51f662","IHR-OBL-036","GAP_REGULATORY_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_036_001","","","","","","regulatory gap","","",""
"E_498baff6","NO_MATCH_IDENTIFIED","IHR-OBL-037","requires_review_for","requires review for","0.1","mexico_ihr2005_mapping","MEX_MAP_IHR2005_037_001","","","","","0","full gap","high","requires_human_review",""
"E_c6cd91e9","IHR-OBL-037","GAP_FULL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_037_001","","","","","","full gap","","",""
"E_9324bb97","MEX_PROV_LADUANERA_ART056_001","IHR-OBL-038","indirectly_anchors_obligation","anchors (contextual constitutional)","0.6","mexico_ihr2005_mapping","MEX_MAP_IHR2005_038_001","Ley Aduanera","Art. 56, párrafo 4 (regulaciones y restricciones no arancelarias / sanidad)","Ley Aduanera","Art. 56, párrafo 4 (regulaciones y restricciones no arancelarias / sanidad)","1","full gap","low","requires_human_review",""
"E_4fda267b","IHR-OBL-038","GAP_FULL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_038_001","","","","","","full gap","","",""
"E_a0ecca18","MEX_PROV_CPEUM_ART001_001","IHR-OBL-039","indirectly_anchors_obligation","anchors (contextual constitutional)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_039_001","Constitución Política de los Estados Unidos Mexicanos","Art. 1o.","Constitución Política de los Estados Unidos Mexicanos","Art. 1o.","2","rights safeguard gap","high","preliminary_ai_assisted",""
"E_11f8fef9","IHR-OBL-039","GAP_RIGHTS_SAFEGUARD_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_039_001","","","","","","rights safeguard gap","","",""
"E_2703eb33","MEX_PROV_LGS_ART139_001","IHR-OBL-039","indirectly_anchors_obligation","anchors (indirect statutory)","0.8","mexico_ihr2005_mapping","MEX_MAP_IHR2005_039_002","Ley General de Salud","Art. 139, fracciones I-VIII","Ley General de Salud","Art. 139, fracciones I-VIII","1","procedural gap","medium","preliminary_ai_assisted",""
"E_4a963377","IHR-OBL-039","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_039_002","","","","","","procedural gap","","",""
"E_712336af","MEX_PROV_LGS_ART181_001","IHR-OBL-040","indirectly_anchors_obligation","anchors (indirect statutory)","1.2","mexico_ihr2005_mapping","MEX_MAP_IHR2005_040_001","Ley General de Salud","Art. 181","Ley General de Salud","Art. 181","2","regulatory gap","medium","preliminary_ai_assisted",""
"E_361cc0de","IHR-OBL-040","GAP_REGULATORY_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_040_001","","","","","","regulatory gap","","",""
"E_bb3aebfd","MEX_PROV_LGS_ART184_001","IHR-OBL-040","indirectly_anchors_obligation","anchors (indirect statutory)","1.2","mexico_ihr2005_mapping","MEX_MAP_IHR2005_040_002","Ley General de Salud","Art. 184, fracciones I-V","Ley General de Salud","Art. 184, fracciones I-V","2","regulatory gap","medium","preliminary_ai_assisted",""
"E_73cab531","MEX-017-art35-fraccXIX","IHR-OBL-041","partially_anchors_obligation","anchors (actor-only)","0.4","mexico_ihr2005_mapping","MEX_MAP_IHR2005_041_001","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. XIX","Reglamento Interior de la Secretaría de Salud","Art. 35, frac. XIX","1","procedural gap","low","requires_human_review",""
"E_e59dfbcb","IHR-OBL-041","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_041_001","","","","","","procedural gap","","",""
"E_659e8b01","MEX_PROV_LGS_ART184_001","IHR-OBL-042","indirectly_anchors_obligation","anchors (indirect statutory)","0.8","mexico_ihr2005_mapping","MEX_MAP_IHR2005_042_001","Ley General de Salud","Art. 184, fracciones I-V","Ley General de Salud","Art. 184, fracciones I-V","1","procedural gap","low","requires_human_review",""
"E_a21fb89a","IHR-OBL-042","GAP_PROCEDURAL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_042_001","","","","","","procedural gap","","",""
"E_24ec43e2","MEX-017-art33-fraccI-IV","IHR-OBL-043","partially_anchors_obligation","anchors (coordination)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_043_001","Reglamento Interior de la Secretaría de Salud","Art. 33, fracs. I-IV","Reglamento Interior de la Secretaría de Salud","Art. 33, fracs. I-IV","2","regulatory gap","medium","preliminary_ai_assisted",""
"E_be81b015","IHR-OBL-043","GAP_REGULATORY_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_043_001","","","","","","regulatory gap","","",""
"E_a415cb90","MEX_PROV_LOAPF_ART028_001","IHR-OBL-043","indirectly_anchors_obligation","anchors (indirect statutory)","1.2","mexico_ihr2005_mapping","MEX_MAP_IHR2005_043_002","Ley Orgánica de la Administración Pública Federal","Artículo 28","Ley Orgánica de la Administración Pública Federal","Artículo 28","2","coordination gap","medium","preliminary_ai_assisted",""
"E_05d25e85","IHR-OBL-043","GAP_COORDINATION_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_043_002","","","","","","coordination gap","","",""
"E_adc75c32","MEX_PROV_LGPDPPSO_ART016_001","IHR-OBL-044","anchors_obligation","anchors (direct statutory)","2.4","mexico_ihr2005_mapping","MEX_MAP_IHR2005_044_001","Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados","Artículo 16","Ley General de Protección de Datos Personales en Posesión de Sujetos Obligados","Artículo 16","3","partial regulatory gap","high","preliminary_ai_assisted",""
"E_e0db6e71","IHR-OBL-044","GAP_PARTIAL_REGULATORY_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_044_001","","","","","","partial regulatory gap","","",""
"E_6a20bc80","MEX_PROV_CPEUM_ART016_001","IHR-OBL-044","indirectly_anchors_obligation","anchors (contextual constitutional)","0.9","mexico_ihr2005_mapping","MEX_MAP_IHR2005_044_002","Constitución Política de los Estados Unidos Mexicanos","Art. 16, párrafos 1-2","Constitución Política de los Estados Unidos Mexicanos","Art. 16, párrafos 1-2","2","none","high","preliminary_ai_assisted",""
"E_6325030e","MEX_PROV_RLGS_INV_ART011_001","IHR-OBL-045","indirectly_anchors_obligation","anchors (indirect statutory)","0.8","mexico_ihr2005_mapping","MEX_MAP_IHR2005_045_001","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 11","Reglamento de la Ley General de Salud en Materia de Investigación para la Salud","Art. 11","1","full gap","low","requires_human_review",""
"E_0ba8dc96","IHR-OBL-045","GAP_FULL_GAP","linked_to_gap_type","linked to gap type","1.0","mexico_ihr2005_mapping","MEX_MAP_IHR2005_045_001","","","","","","full gap","","",""
"E_4f43d4cb","IHR-OBL-001","DOM_CC2___COORDINATION_AND_NFP_COMMUNICATIONS","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-001","IHR 2005","","","","","","","",""
"E_1cbc55bf","IHR-OBL-001","DOM_CC1___NATIONAL_LEGISLATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-001","IHR 2005","","","","","","","",""
"E_1831fe88","IHR-OBL-002","DOM_CC1___NATIONAL_LEGISLATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-002","IHR 2005","","","","","","","",""
"E_83fb3331","IHR-OBL-002","DOM_CC3___SURVEILLANCE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-002","IHR 2005","","","","","","","",""
"E_9b8dddab","IHR-OBL-002","DOM_CC5___PREPAREDNESS","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-002","IHR 2005","","","","","","","",""
"E_330fdf3f","IHR-OBL-003","DOM_CC1___NATIONAL_LEGISLATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-003","IHR 2005","","","","","","","",""
"E_e9c3c602","IHR-OBL-003","DOM_POLICY_AND_FINANCING","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-003","IHR 2005","","","","","","","",""
"E_1d9e2610","IHR-OBL-003","DOM_CC5___PREPAREDNESS","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-003","IHR 2005","","","","","","","",""
"E_32558e32","IHR-OBL-004","DOM_CC2___NFP","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-004","IHR 2005","","","","","","","",""
"E_add5ab77","IHR-OBL-004","DOM_CC3___SURVEILLANCE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-004","IHR 2005","","","","","","","",""
"E_f7188510","IHR-OBL-005","DOM_CC2___NFP","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-005","IHR 2005","","","","","","","",""
"E_86e2df48","IHR-OBL-005","DOM_CC3___SURVEILLANCE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-005","IHR 2005","","","","","","","",""
"E_cb843c1a","IHR-OBL-005","DOM_CC6___RISK_COMMUNICATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-005","IHR 2005","","","","","","","",""
"E_76440c8d","IHR-OBL-006","DOM_CC2___NFP","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-006","IHR 2005","","","","","","","",""
"E_b7c127a3","IHR-OBL-006","DOM_CC3___SURVEILLANCE__EVENT_BASED","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-006","IHR 2005","","","","","","","",""
"E_070e86c9","IHR-OBL-007","DOM_CC2___NFP","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-007","IHR 2005","","","","","","","",""
"E_e01f3116","IHR-OBL-007","DOM_CC3___SURVEILLANCE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-007","IHR 2005","","","","","","","",""
"E_2de44546","IHR-OBL-008","DOM_CC2___NFP","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-008","IHR 2005","","","","","","","",""
"E_6485be5f","IHR-OBL-008","DOM_CC3___SURVEILLANCE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-008","IHR 2005","","","","","","","",""
"E_0e6a8f7c","IHR-OBL-008","DOM_POE___POINTS_OF_ENTRY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-008","IHR 2005","","","","","","","",""
"E_071295d9","IHR-OBL-009","DOM_CC2___NFP","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-009","IHR 2005","","","","","","","",""
"E_4cc3751e","IHR-OBL-009","DOM_CC3___SURVEILLANCE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-009","IHR 2005","","","","","","","",""
"E_b8e645f6","IHR-OBL-010","DOM_CC4___RESPONSE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-010","IHR 2005","","","","","","","",""
"E_62a693b8","IHR-OBL-010","DOM_CC5___PREPAREDNESS","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-010","IHR 2005","","","","","","","",""
"E_3f7e8ac4","IHR-OBL-010","DOM_CC1___NATIONAL_LEGISLATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-010","IHR 2005","","","","","","","",""
"E_b401af3a","IHR-OBL-010","DOM_CC8___LABORATORY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-010","IHR 2005","","","","","","","",""
"E_d018a255","IHR-OBL-011","DOM_CC1___NATIONAL_LEGISLATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-011","IHR 2005","","","","","","","",""
"E_2d68a51d","IHR-OBL-011","DOM_POLICY_AND_FINANCING","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-011","IHR 2005","","","","","","","",""
"E_bd5b0d04","IHR-OBL-011","DOM_CC5___PREPAREDNESS","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-011","IHR 2005","","","","","","","",""
"E_cb1c484d","IHR-OBL-012","DOM_CC3___SURVEILLANCE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-012","IHR 2005","","","","","","","",""
"E_eeaf95ef","IHR-OBL-012","DOM_CC4___RESPONSE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-012","IHR 2005","","","","","","","",""
"E_54a92a24","IHR-OBL-013","DOM_CC3___SURVEILLANCE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-013","IHR 2005","","","","","","","",""
"E_078412f5","IHR-OBL-013","DOM_CC4___RESPONSE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-013","IHR 2005","","","","","","","",""
"E_b07e760f","IHR-OBL-014","DOM_CC2___NFP","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-014","IHR 2005","","","","","","","",""
"E_be1981ea","IHR-OBL-014","DOM_CC3___SURVEILLANCE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-014","IHR 2005","","","","","","","",""
"E_496ca09e","IHR-OBL-014","DOM_CC4___RESPONSE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-014","IHR 2005","","","","","","","",""
"E_601e9d46","IHR-OBL-015","DOM_CC4___RESPONSE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-015","IHR 2005","","","","","","","",""
"E_33e1493e","IHR-OBL-015","DOM_CC5___PREPAREDNESS","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-015","IHR 2005","","","","","","","",""
"E_e7299024","IHR-OBL-015","DOM_CC2___COORDINATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-015","IHR 2005","","","","","","","",""
"E_184e7f0b","IHR-OBL-015","DOM_CC8___LABORATORY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-015","IHR 2005","","","","","","","",""
"E_5214b0d7","IHR-OBL-016","DOM_POE___POINTS_OF_ENTRY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-016","IHR 2005","","","","","","","",""
"E_7cdd92c5","IHR-OBL-016","DOM_CC4___RESPONSE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-016","IHR 2005","","","","","","","",""
"E_37701713","IHR-OBL-017","DOM_POE___POINTS_OF_ENTRY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-017","IHR 2005","","","","","","","",""
"E_7832ba12","IHR-OBL-017","DOM_CC4___RESPONSE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-017","IHR 2005","","","","","","","",""
"E_46517539","IHR-OBL-017","DOM_CC5___PREPAREDNESS","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-017","IHR 2005","","","","","","","",""
"E_e5134ca1","IHR-OBL-018","DOM_POE___POINTS_OF_ENTRY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-018","IHR 2005","","","","","","","",""
"E_3df2a1de","IHR-OBL-018","DOM_CC2___COORDINATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-018","IHR 2005","","","","","","","",""
"E_cb47e5f6","IHR-OBL-018","DOM_CC1___NATIONAL_LEGISLATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-018","IHR 2005","","","","","","","",""
"E_11388841","IHR-OBL-019","DOM_POE___POINTS_OF_ENTRY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-019","IHR 2005","","","","","","","",""
"E_87e7161d","IHR-OBL-019","DOM_CC1___LEGISLATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-019","IHR 2005","","","","","","","",""
"E_91249635","IHR-OBL-019","DOM_POLICY_AND_FINANCING","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-019","IHR 2005","","","","","","","",""
"E_8ed8ddfd","IHR-OBL-020","DOM_POE___POINTS_OF_ENTRY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-020","IHR 2005","","","","","","","",""
"E_0da21fed","IHR-OBL-020","DOM_CC4___RESPONSE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-020","IHR 2005","","","","","","","",""
"E_82b98919","IHR-OBL-021","DOM_POE___POINTS_OF_ENTRY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-021","IHR 2005","","","","","","","",""
"E_e9ecb073","IHR-OBL-021","DOM_CC2___COORDINATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-021","IHR 2005","","","","","","","",""
"E_040e0b45","IHR-OBL-022","DOM_POE___POINTS_OF_ENTRY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-022","IHR 2005","","","","","","","",""
"E_83d4ce79","IHR-OBL-022","DOM_CC2___COORDINATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-022","IHR 2005","","","","","","","",""
"E_e1752dc5","IHR-OBL-022","DOM_CC1___LEGISLATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-022","IHR 2005","","","","","","","",""
"E_0e23e8cc","IHR-OBL-023","DOM_POE___POINTS_OF_ENTRY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-023","IHR 2005","","","","","","","",""
"E_793d2202","IHR-OBL-023","DOM_CC4___RESPONSE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-023","IHR 2005","","","","","","","",""
"E_888c05aa","IHR-OBL-023","DOM_CC2___COORDINATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-023","IHR 2005","","","","","","","",""
"E_5c75294a","IHR-OBL-024","DOM_RIGHTS_PROTECTION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-024","IHR 2005","","","","","","","",""
"E_d75ae865","IHR-OBL-024","DOM_CC4___RESPONSE","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-024","IHR 2005","","","","","","","",""
"E_66cb2b8c","IHR-OBL-024","DOM_POE___POINTS_OF_ENTRY","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-024","IHR 2005","","","","","","","",""
"E_77a09bdf","IHR-OBL-025","DOM_RIGHTS_PROTECTION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-025","IHR 2005","","","","","","","",""
"E_711ce2a7","IHR-OBL-025","DOM_CC6___RISK_COMMUNICATION","linked_to_implementation_domain","linked to implementation domain","1.0","ihr_2005_obligations","IHR-OBL-025","IHR 2005","","","","","","","",""
